product_id,brand,product_name,upc_barcode,form_type,serving_size_count,serving_size_unit,servings_per_container,ingredient,ingredient_form,ingredient_category,amount_per_serving_mg,is_proprietary_blend,recommended_daily_mg,upper_safety_limit_mg,pubchem_cid,molecular_formula,molecular_weight,inchikey,canonical_smiles,dsld_label_id,source_url,dataset_version
10525,Thorne Research,MediClear-SGS Chocolate Flavored,6 93749 07646 9,Powder,51.2,Gram(s),,Vitamin B2 (Riboflavin),Riboflavin 5’-Phosphate Sodium,vitamin,5.0,0,,,,,,,,75078,https://dsld.od.nih.gov/label/75078,2026.07
10525,Thorne Research,MediClear-SGS Chocolate Flavored,6 93749 07646 9,Powder,51.2,Gram(s),,Vitamin B6 (unspecified),Pyridoxal 5-Phosphate,vitamin,10.0,0,,,,,,,,75078,https://dsld.od.nih.gov/label/75078,2026.07
10525,Thorne Research,MediClear-SGS Chocolate Flavored,6 93749 07646 9,Powder,51.2,Gram(s),,Vitamin B9 (Folate),L-5-Methyltetrahydrofolate,vitamin,0.3,0,,,,,,,,75078,https://dsld.od.nih.gov/label/75078,2026.07
10525,Thorne Research,MediClear-SGS Chocolate Flavored,6 93749 07646 9,Powder,51.2,Gram(s),,Vitamin C,Ascorbic Acid,vitamin,300.0,0,90.0,2000.0,54670067.0,C6H8O6,176.12,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,75078,https://dsld.od.nih.gov/label/75078,2026.07
10525,Thorne Research,MediClear-SGS Chocolate Flavored,6 93749 07646 9,Powder,51.2,Gram(s),,Vitamin D,Vitamin D3,vitamin,0.01,0,,,,,,,,75078,https://dsld.od.nih.gov/label/75078,2026.07
10525,Thorne Research,MediClear-SGS Chocolate Flavored,6 93749 07646 9,Powder,51.2,Gram(s),,Vitamin E,Vitamin E,vitamin,80.6,0,15.0,1000.0,14985.0,C29H50O2,430.7,GVJHHUAWPYXKBD-IEOSBIPESA-N,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,75078,https://dsld.od.nih.gov/label/75078,2026.07
10525,Thorne Research,MediClear-SGS Chocolate Flavored,6 93749 07646 9,Powder,51.2,Gram(s),,Zinc,TRAACS Zinc Bisglycinate Chelate,mineral,10.0,0,11.0,40.0,23994.0,Zn,65.4,HCHKCACWOHOZIP-UHFFFAOYSA-N,[Zn],75078,https://dsld.od.nih.gov/label/75078,2026.07
10563,Pure Vegan,Cal/Mag,DSLD-37153,Capsule,3.0,Capsule(s),15.0,Calcium,Calcium Bisglycinate,mineral,1000.0,0,1000.0,2500.0,5460341.0,Ca,40.08,OYPRJOBELJOOCE-UHFFFAOYSA-N,[Ca],37153,https://dsld.od.nih.gov/label/37153,2026.07
10563,Pure Vegan,Cal/Mag,DSLD-37153,Capsule,3.0,Capsule(s),15.0,Magnesium,Magnesium Aspartate,mineral,500.0,0,400.0,350.0,5462224.0,Mg,24.305,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],37153,https://dsld.od.nih.gov/label/37153,2026.07
10563,Pure Vegan,Cal/Mag,DSLD-37153,Capsule,3.0,Capsule(s),15.0,Vitamin D,Ergocalciferol,vitamin,0.005,0,,,,,,,,37153,https://dsld.od.nih.gov/label/37153,2026.07
10599,Doctor's Best,High Absorption Magnesium 105 mg,7 53950 00565 5,Capsule,2.0,Veggie Capsule(s),60.0,Magnesium,Magnesium,mineral,105.0,0,400.0,350.0,5462224.0,Mg,24.305,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],270235,https://dsld.od.nih.gov/label/270235,2026.07
10782,Good 'N Natural,5-HTP L-5-Hydroxytryptophan 100 mg,0 74312 45315 1,Capsule,1.0,Capsule(s),,5-HTP,Griffonia simplicifolia Seed Extract,amino acid,100.0,0,,,144.0,C11H12N2O3,220.22,LDCYZAJDBXYCGN-UHFFFAOYSA-N,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,58141,https://dsld.od.nih.gov/label/58141,2026.07
10782,Good 'N Natural,5-HTP L-5-Hydroxytryptophan 100 mg,0 74312 45315 1,Capsule,1.0,Capsule(s),,Magnesium,Magnesium Glycinate,mineral,50.0,0,400.0,350.0,5462224.0,Mg,24.305,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],58141,https://dsld.od.nih.gov/label/58141,2026.07
10782,Good 'N Natural,5-HTP L-5-Hydroxytryptophan 100 mg,0 74312 45315 1,Capsule,1.0,Capsule(s),,Valerian,Valerian root extract,botanical,100.0,0,,,,,,,,58141,https://dsld.od.nih.gov/label/58141,2026.07
10782,Good 'N Natural,5-HTP L-5-Hydroxytryptophan 100 mg,0 74312 45315 1,Capsule,1.0,Capsule(s),,Vitamin B6 (unspecified),Pyridoxal 5-Phosphate,vitamin,10.0,0,,,,,,,,58141,https://dsld.od.nih.gov/label/58141,2026.07
10786,Kala Health,Magnesium Bisglycinate,8 719322 756886,Tablet or Pill,1.0,Tablet(s),,Magnesium,Magnesium Bisglycinate,mineral,150.0,0,400.0,350.0,5462224.0,Mg,24.305,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],311313,https://dsld.od.nih.gov/label/311313,2026.07
10924,Nature's Bounty,Calcium Magnesium Zinc,0 74312 04278 2,Other (e.g. tea bag),1.0,Caplet(s),33.0,Calcium,Calcium Carbonate,mineral,1000.0,0,1000.0,2500.0,5460341.0,Ca,40.08,OYPRJOBELJOOCE-UHFFFAOYSA-N,[Ca],17181,https://dsld.od.nih.gov/label/17181,2026.07
10924,Nature's Bounty,Calcium Magnesium Zinc,0 74312 04278 2,Other (e.g. tea bag),1.0,Caplet(s),33.0,Magnesium,Magnesium Gluconate,mineral,400.0,0,400.0,350.0,5462224.0,Mg,24.305,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],17181,https://dsld.od.nih.gov/label/17181,2026.07
10924,Nature's Bounty,Calcium Magnesium Zinc,0 74312 04278 2,Other (e.g. tea bag),1.0,Caplet(s),33.0,Sodium,Sodium,mineral,10.0,0,1500.0,,5360545.0,Na,22.9897693,KEAYESYHFKHZAL-UHFFFAOYSA-N,[Na],17181,https://dsld.od.nih.gov/label/17181,2026.07
10924,Nature's Bounty,Calcium Magnesium Zinc,0 74312 04278 2,Other (e.g. tea bag),1.0,Caplet(s),33.0,Vitamin D,Cholecalciferol,vitamin,0.015,0,,,,,,,,17181,https://dsld.od.nih.gov/label/17181,2026.07
10924,Nature's Bounty,Calcium Magnesium Zinc,0 74312 04278 2,Other (e.g. tea bag),1.0,Caplet(s),33.0,Zinc,Zinc Citrate,mineral,25.0,0,11.0,40.0,23994.0,Zn,65.4,HCHKCACWOHOZIP-UHFFFAOYSA-N,[Zn],17181,https://dsld.od.nih.gov/label/17181,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Alfalfa,Alfalfa,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Alpha-Lipoic Acid,Alpha-Lipoic Acid,non-nutrient/non-botanical,0.0,1,,,864.0,C8H14O2S2,206.3,AGBQKNBQESQNJD-UHFFFAOYSA-N,C1CSSC1CCCCC(=O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Ashwagandha,Ashwagandha,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Betaine,Betaine HCl,non-nutrient/non-botanical,25.0,0,,,247.0,C5H11NO2,117.15,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Betaine Hydrochloride,Betaine HCl,non-nutrient/non-botanical,25.0,0,,,11545.0,C5H12ClNO2,153.61,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)O.[Cl-],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Biotin,D-Biotin,vitamin,0.325,0,0.03,,171548.0,C10H16N2O3S,244.31,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Black Pepper,Black Pepper extract,botanical,5.0,0,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Black Pepper,Bioperine(R),botanical,5.0,0,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Blue-Green Algae,Spirulina,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Boron,Boron,mineral,2.0,0,,20.0,5462311.0,B,10.81,ZOXJGFHDIHLPTG-UHFFFAOYSA-N,[B],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Boron,Boron Citrate,mineral,2.0,0,,20.0,5462311.0,B,10.81,ZOXJGFHDIHLPTG-UHFFFAOYSA-N,[B],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Bromelain,Bromelain,enzyme,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Calcium,Calcium Carbonate,mineral,100.0,0,1000.0,2500.0,5460341.0,Ca,40.08,OYPRJOBELJOOCE-UHFFFAOYSA-N,[Ca],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Chlorella,Chlorella,other,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Choline,Choline Bitartrate,vitamin,35.0,0,550.0,3500.0,305.0,C5H14NO+,104.17,OEYIOHPDSNJKLS-UHFFFAOYSA-N,C[N+](C)(C)CCO,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Chromium,Chromium Polynicotinate,mineral,0.225,0,0.035,,23976.0,Cr,51.996,VYZAMTAEIAYCRO-UHFFFAOYSA-N,[Cr],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Coenzyme Q-10,CoQ10,non-nutrient/non-botanical,0.0,1,,,5281915.0,C59H90O4,863.3,ACTIUHUUMQJHFO-UPTCCGCDSA-N,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Coenzyme Q-10,Co-Q10,non-nutrient/non-botanical,0.0,1,,,5281915.0,C59H90O4,863.3,ACTIUHUUMQJHFO-UPTCCGCDSA-N,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Copper,Copper Glycinate,mineral,2.0,0,0.9,10.0,23978.0,Cu,63.55,RYGMFSIKBFXOCR-UHFFFAOYSA-N,[Cu],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Damiana,Damiana,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Deanol,DMAE,non-nutrient/non-botanical,0.0,1,,,7902.0,C4H11NO,89.14,UEEJHVSXFDXPFK-UHFFFAOYSA-N,CN(C)CCO,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Eleuthero,Eleutherococcus senticosus,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Epimedium,Epimedium,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Flavonoid (mixture),Citrus Bioflavonoids,non-nutrient/non-botanical,30.0,0,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Flavonoid (mixture),Lemon,non-nutrient/non-botanical,30.0,0,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Fo-Ti,Fo Ti,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Folate,Folic Acid,vitamin,1.0,0,0.4,1.0,135405876.0,C19H19N7O6,441.4,OVBPIULPVIDEAO-GFCCVEGCSA-N,C1=CC(=CC=C1C(=O)N[C@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Ginkgo,Ginkgo Leaf Extract,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Ginseng (unspecified),Ginseng,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Glutamic Acid,Glutamic Acid Hydrochloride,amino acid,5.0,0,,,33032.0,C5H9NO4,147.13,WHUUTDBJXJRKMK-VKHMYHEASA-N,C(CC(=O)O)[C@@H](C(=O)O)N,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Grape,Grape seed extract,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Green Tea,Green Tea leaf extract,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Hawthorn,Hawthorn berry extract,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Hesperidin,Citrus,non-nutrient/non-botanical,5.0,0,,,10621.0,C28H34O15,610.6,QUQPHWDTPGMPEX-QJBIFVCTSA-N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Honduran Sarsaparilla,Sarsaparilla,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Iceland Moss,Iceland Moss,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Inositol,Inositol,non-nutrient/non-botanical,30.0,0,,,892.0,C6H12O6,180.16,CDAISMWEOUEBRE-UHFFFAOYSA-N,C1(C(C(C(C(C1O)O)O)O)O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Iodine,Kelp,mineral,0.225,0,0.15,1.1,807.0,I2,253.8089,PNDPGZBMCMUPRI-UHFFFAOYSA-N,II,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Iron,Ferrous Carbonyl,mineral,8.0,0,18.0,45.0,23925.0,Fe,55.84,XEEYBQQBJWHFJM-UHFFFAOYSA-N,[Fe],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Lutein,Lutein,non-nutrient/non-botanical,0.0,1,,,5281243.0,C40H56O2,568.9,KBPHJBAIARWVSC-RGZFRNHPSA-N,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@H]2C(=C[C@@H](CC2(C)C)O)C)/C)/C,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Lycopene,Lycopene,non-nutrient/non-botanical,0.0,1,,,446925.0,C40H56,536.9,OAIJSZIZWZSQBC-GYZMGTAESA-N,CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Magnesium,Magnesium Glycinate,mineral,50.0,0,400.0,350.0,5462224.0,Mg,24.305,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Manganese,Manganese Citrate,mineral,5.0,0,2.3,11.0,23930.0,Mn,54.93804,PWHULOQIROXLJO-UHFFFAOYSA-N,[Mn],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Manganese,Manganese Sulfate,mineral,5.0,0,2.3,11.0,23930.0,Mn,54.93804,PWHULOQIROXLJO-UHFFFAOYSA-N,[Mn],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Molybdenum,Molybdenum Amino Acid Chelate,mineral,0.1,0,0.045,2.0,23932.0,Mo,95.95,ZOKXTWBITQBERF-UHFFFAOYSA-N,[Mo],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Molybdenum,Molybdenum Trioxide,mineral,0.1,0,0.045,2.0,23932.0,Mo,95.95,ZOKXTWBITQBERF-UHFFFAOYSA-N,[Mo],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Muira Puama,Muira puama,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,N-Acetyl Cysteine,N-Acetyl Cysteine,non-nutrient/non-botanical,0.0,1,,,12035.0,C5H9NO3S,163.2,PWKSKIMOESPYIA-BYPYZUCNSA-N,CC(=O)N[C@@H](CS)C(=O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Nettle (unspecified),Nettles,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Niacin,Niacin,vitamin,45.0,0,16.0,35.0,938.0,C6H5NO2,123.11,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Oats,Avena sativa,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Oriental Ginseng,Panax Ginseng,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,PABA,Para-Aminobenzoic Acid,non-nutrient/non-botanical,30.0,0,,,978.0,C7H7NO2,137.14,ALYNCZNDIQEVRV-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)O)N,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Pantothenic Acid (Vitamin B5),D-Calcium Pantothenate,vitamin,35.0,0,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Pine (unspecified),Pine bark extract,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Potassium,Potassium Chloride,mineral,5.0,0,3400.0,,5462222.0,K,39.0983,ZLMJMSJWJFRBEC-UHFFFAOYSA-N,[K],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Pumpkin,Pumpkin,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Quercetin,Quercetin,non-nutrient/non-botanical,0.0,1,,,5280343.0,C15H10O7,302.23,REFJWTPEDVJJIY-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Riboflavin,Vitamin B2,vitamin,35.0,0,,,493570.0,C17H20N4O6,376.4,AUNGANRZJHBGPY-SCRDCRAPSA-N,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Rutin,Rutin,non-nutrient/non-botanical,5.0,0,,,5280805.0,C27H30O16,610.5,IKGXIBQEEMLURG-NVPNHPEKSA-N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Sarsaparilla (unspecified),Sarsaparilla,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Selenium,Sodium Selenite,mineral,0.225,0,0.055,0.4,6326970.0,Se,78.97,BUGBHKTXTAQXES-UHFFFAOYSA-N,[Se],41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Spirulina,Spirulina,botanical,0.0,1,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Thiamin,Thiamine Hydrochloride,vitamin,45.0,0,,,1130.0,C12H17N4OS+,265.36,JZRWCGZRTZMZEH-UHFFFAOYSA-N,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Thiamin,Vitamin B1,vitamin,45.0,0,,,1130.0,C12H17N4OS+,265.36,JZRWCGZRTZMZEH-UHFFFAOYSA-N,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Tribulus,Tribulus terrestris,botanical,0.0,1,,,10125785.0,C10H21N3O9,327.29,MUKYLHIZBOASDM-UHFFFAOYSA-N,CN(CC(=O)O)C(=N)N.C(C(C(C(C(C(=O)O)O)O)O)O)O,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Vitamin A (mixed),Beta-Carotene,vitamin,1.2,0,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
10942,SuperNutrition,SimplyOne Men,0 33739 00215 1,Tablet or Pill,1.0,Tablet(s),,Vitamin A (unspecified),Beta-Carotene,vitamin,1.2,0,,,,,,,,41821,https://dsld.od.nih.gov/label/41821,2026.07
